reason,video_file,scene,episode,target,distance_to_goal_m,spl,source_path
continue_navigation,a8BtkwhxdRV__ep09_bed_d2g5.5m.mp4,a8BtkwhxdRV,9,bed,5.466665744781494,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/a8BtkwhxdRV/failure/episode-9-bed-continue_navigation/metrics.mp4
continue_navigation,a8BtkwhxdRV__ep11_sofa_d2g0.0m.mp4,a8BtkwhxdRV,11,sofa,0.03758418560028076,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/a8BtkwhxdRV/failure/episode-11-sofa-continue_navigation/metrics.mp4
continue_navigation,a8BtkwhxdRV__ep14_sofa_d2g0.1m.mp4,a8BtkwhxdRV,14,sofa,0.0888281911611557,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/a8BtkwhxdRV/failure/episode-14-sofa-continue_navigation/metrics.mp4
continue_navigation,a8BtkwhxdRV__ep16_toilet_d2g2.0m.mp4,a8BtkwhxdRV,16,toilet,2.0389223098754883,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/a8BtkwhxdRV/failure/episode-16-toilet-continue_navigation/metrics.mp4
continue_navigation,a8BtkwhxdRV__ep24_toilet_d2g3.9m.mp4,a8BtkwhxdRV,24,toilet,3.9387497901916504,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/a8BtkwhxdRV/failure/episode-24-toilet-continue_navigation/metrics.mp4
continue_navigation,bCPU9suPUw9__ep03_sofa_d2g6.6m.mp4,bCPU9suPUw9,3,sofa,6.588780403137207,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/bCPU9suPUw9/failure/episode-3-sofa-continue_navigation/metrics.mp4
continue_navigation,bCPU9suPUw9__ep10_toilet_d2g3.5m.mp4,bCPU9suPUw9,10,toilet,3.4718306064605713,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/bCPU9suPUw9/failure/episode-10-toilet-continue_navigation/metrics.mp4
continue_navigation,bCPU9suPUw9__ep22_toilet_d2g2.9m.mp4,bCPU9suPUw9,22,toilet,2.8783633708953857,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/bCPU9suPUw9/failure/episode-22-toilet-continue_navigation/metrics.mp4
continue_navigation,bCPU9suPUw9__ep25_toilet_d2g2.9m.mp4,bCPU9suPUw9,25,toilet,2.882908821105957,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/bCPU9suPUw9/failure/episode-25-toilet-continue_navigation/metrics.mp4
continue_navigation,eF36g7L6Z9M__ep04_plant_d2g10.3m.mp4,eF36g7L6Z9M,4,plant,10.31941032409668,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/eF36g7L6Z9M/failure/episode-4-plant-continue_navigation/metrics.mp4
